Plate Date,DayNum,Plate ID,Column (Letter),Row (Number),Species,Notes (uncertain ID),,,,Species Codes,,,,,,,
10-Aug-12,101,A8,L,5,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,6,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,7,A,,,,,,,,,,,,
10-Aug-12,101,A8,L,8,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,9,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,10,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,11,DO,,,,,,,,,,,,
10-Aug-12,101,A8,L,12,BV,,,,,,,,,,,,
10-Aug-12,101,A8,M,1,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,2,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,3,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,4,SS,,,,,,,,,,,,
10-Aug-12,101,A8,M,5,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,6,A,,,,,,,,,,,,
10-Aug-12,101,A8,M,7,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,8,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,9,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,10,DO,,,,,,,,,,,,
10-Aug-12,101,A8,M,11,BV,,,,,,,,,,,,
22-Aug-12,113,A1,A,1,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,2,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,3,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,4,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,5,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,6,DV,,,,,,,,,,,,
22-Aug-12,113,A1,A,7,BV,,,,,,,,,,,,
22-Aug-12,113,A1,A,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,A,9,BN,,,,,,,,,,,,
22-Aug-12,113,A1,A,10,BN,,,,,,,,,,,,
22-Aug-12,113,A1,A,11,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,B,2,DV,,,,,,,,,,,,
22-Aug-12,113,A1,B,3,DV,,,,,,,,,,,,
22-Aug-12,113,A1,B,4,DV,,,,,,,,,,,,
22-Aug-12,113,A1,B,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,6,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,7,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,B,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,B,10,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,11,BN,,,,,,,,,,,,
22-Aug-12,113,A1,B,12,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,C,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,C,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,C,4,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,6,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,7,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,8,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,9,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,10,BN,,,,,,,,,,,,
22-Aug-12,113,A1,C,11,BN,,,,,,,,,,,,
22-Aug-12,113,A1,D,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,4,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,D,6,BN,,,,,,,,,,,,
22-Aug-12,113,A1,D,7,BN,,,,,,,,,,,,
22-Aug-12,113,A1,D,8,BN,,,,,,,,,,,,
22-Aug-12,113,A1,D,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,D,12,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,4,BN,,,,,,,,,,,,
22-Aug-12,113,A1,E,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,E,6,BN,,,,,,,,,,,,
22-Aug-12,113,A1,E,7,BN,,,,,,,,,,,,
22-Aug-12,113,A1,E,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,E,10,BV,,,,,,,,,,,,
22-Aug-12,113,A1,E,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,2,BN,,,,,,,,,,,,
22-Aug-12,113,A1,F,3,BN,,,,,,,,,,,,
22-Aug-12,113,A1,F,4,BN,,,,,,,,,,,,
22-Aug-12,113,A1,F,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,F,6,BN,,,,,,,,,,,,
22-Aug-12,113,A1,F,7,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,F,11,BV,,,,,,,,,,,,
22-Aug-12,113,A1,F,12,BV,,,,,,,,,,,,
22-Aug-12,113,A1,G,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,4,BN,,,,,,,,,,,,
22-Aug-12,113,A1,G,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,G,6,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,7,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,G,11,BV,,,,,,,,,,,,
22-Aug-12,113,A1,H,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,4,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,5,BN,,,,,,,,,,,,
22-Aug-12,113,A1,H,6,DL,,,,,,,,,,,,
22-Aug-12,113,A1,H,7,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,9,DL,,,,,,,,,,,,
22-Aug-12,113,A1,H,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,H,11,WS,,,,,,,,,,,,
22-Aug-12,113,A1,H,12,WS,,,,,,,,,,,,
22-Aug-12,113,A1,I,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,I,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,I,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,I,4,DO,,,,,,,,,,,,
22-Aug-12,113,A1,I,5,DL,,,,,,,,,,,,
22-Aug-12,113,A1,I,6,BV,,,,,,,,,,,,
22-Aug-12,113,A1,I,7,DL,,,,,,,,,,,,
22-Aug-12,113,A1,I,8,OS,,,,,,,,,,,,
22-Aug-12,113,A1,I,9,BV,,,,,,,,,,,,
22-Aug-12,113,A1,I,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,I,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,4,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,5,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,6,BV,,,,,,,,,,,,
22-Aug-12,113,A1,J,7,BV,,,,,,,,,,,,
22-Aug-12,113,A1,J,8,DL,,,,,,,,,,,,
22-Aug-12,113,A1,J,9,OS,,,,,,,,,,,,
22-Aug-12,113,A1,J,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,J,12,BV,,,,,,,,,,,,
22-Aug-12,113,A1,K,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,4,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,5,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,6,OS,,,,,,,,,,,,
22-Aug-12,113,A1,K,7,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,K,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,4,DL,,,,,,,,,,,,
22-Aug-12,113,A1,L,5,DL,,,,,,,,,,,,
22-Aug-12,113,A1,L,6,DL,,,,,,,,,,,,
22-Aug-12,113,A1,L,7,DL,,,,,,,,,,,,
22-Aug-12,113,A1,L,8,DL,,,,,,,,,,,,
22-Aug-12,113,A1,L,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,11,DO,,,,,,,,,,,,
22-Aug-12,113,A1,L,12,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,1,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,2,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,3,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,4,DL,,,,,,,,,,,,
22-Aug-12,113,A1,M,5,DL,,,,,,,,,,,,
22-Aug-12,113,A1,M,6,DL,,,,,,,,,,,,
22-Aug-12,113,A1,M,7,DL,,,,,,,,,,,,
22-Aug-12,113,A1,M,8,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,9,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,10,DO,,,,,,,,,,,,
22-Aug-12,113,A1,M,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,A,2,WS,,,,,,,,,,,,
22-Aug-12,113,A2,A,3,BV,,,,,,,,,,,,
22-Aug-12,113,A2,A,4,BV,,,,,,,,,,,,
22-Aug-12,113,A2,A,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,A,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,B,2,WS,,,,,,,,,,,,
22-Aug-12,113,A2,B,3,BV,,,,,,,,,,,,
22-Aug-12,113,A2,B,4,BS,,,,,,,,,,,,
22-Aug-12,113,A2,B,5,BS,,,,,,,,,,,,
22-Aug-12,113,A2,B,6,AC,,,,,,,,,,,,
22-Aug-12,113,A2,B,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,B,12,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,1,WS,,,,,,,,,,,,
22-Aug-12,113,A2,C,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,3,BV,,,,,,,,,,,,
22-Aug-12,113,A2,C,4,BS,,,,,,,,,,,,
22-Aug-12,113,A2,C,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,C,10,BV,,,,,,,,,,,,
22-Aug-12,113,A2,C,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,D,2,SS,,,,,,,,,,,,
22-Aug-12,113,A2,D,3,DL,,,,,,,,,,,,
22-Aug-12,113,A2,D,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,10,BV,,,,,,,,,,,,
22-Aug-12,113,A2,D,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,D,12,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,1,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,3,DL,,,,,,,,,,,,
22-Aug-12,113,A2,E,4,SS,,,,,,,,,,,,
22-Aug-12,113,A2,E,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,E,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,1,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,2,AC,,,,,,,,,,,,
22-Aug-12,113,A2,F,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,4,BV,,,,,,,,,,,,
22-Aug-12,113,A2,F,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,F,12,BV,,,,,,,,,,,,
22-Aug-12,113,A2,G,1,AC,,,,,,,,,,,,
22-Aug-12,113,A2,G,2,AC,,,,,,,,,,,,
22-Aug-12,113,A2,G,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,G,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,H,2,SS,,,,,,,,,,,,
22-Aug-12,113,A2,H,3,SS,,,,,,,,,,,,
22-Aug-12,113,A2,H,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,H,12,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,I,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,6,BV,,,,,,,,,,,,
22-Aug-12,113,A2,I,7,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,I,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,J,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,6,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,7,A,,,,,,,,,,,,
22-Aug-12,113,A2,J,8,BV,,,,,,,,,,,,
22-Aug-12,113,A2,J,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,J,12,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,1,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,6,OS,,,,,,,,,,,,
22-Aug-12,113,A2,K,7,A,,,,,,,,,,,,
22-Aug-12,113,A2,K,8,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,K,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,1,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,2,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,3,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,5,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,6,BV,,,,,,,,,,,,
22-Aug-12,113,A2,L,7,BG,,,,,,,,,,,,
22-Aug-12,113,A2,L,8,BV,,,,,,,,,,,,
22-Aug-12,113,A2,L,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,10,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,11,DO,,,,,,,,,,,,
22-Aug-12,113,A2,L,12,DO,,,,,,,,,,,,
22-Aug-12,113,A2,M,1,BV,,,,,,,,,,,,
22-Aug-12,113,A2,M,2,BV,,,,,,,,,,,,
22-Aug-12,113,A2,M,3,BV,,,,,,,,,,,,
22-Aug-12,113,A2,M,4,DO,,,,,,,,,,,,
22-Aug-12,113,A2,M,5,BV,,,,,,,,,,,,
22-Aug-12,113,A2,M,6,BG,,,,,,,,,,,,
22-Aug-12,113,A2,M,7,A,,,,,,,,,,,,
22-Aug-12,113,A2,M,8,OS,,,,,,,,,,,,
22-Aug-12,113,A2,M,9,DO,,,,,,,,,,,,
22-Aug-12,113,A2,M,10,BV,,,,,,,,,,,,
22-Aug-12,113,A2,M,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,A,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,A,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,A,3,DL,,,,,,,,,,,,
22-Aug-12,113,A3,A,4,DL,,,,,,,,,,,,
22-Aug-12,113,A3,A,5,DL,,,,,,,,,,,,
22-Aug-12,113,A3,A,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,A,7,BS,,,,,,,,,,,,
22-Aug-12,113,A3,A,8,BS,,,,,,,,,,,,
22-Aug-12,113,A3,A,9,BS,,,,,,,,,,,,
22-Aug-12,113,A3,A,10,BS,,,,,,,,,,,,
22-Aug-12,113,A3,A,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,B,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,B,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,B,3,DL,,,,,,,,,,,,
22-Aug-12,113,A3,B,4,DL,,,,,,,,,,,,
22-Aug-12,113,A3,B,5,DL,,,,,,,,,,,,
22-Aug-12,113,A3,B,6,BS,,,,,,,,,,,,
22-Aug-12,113,A3,B,7,BS,,,,,,,,,,,,
22-Aug-12,113,A3,B,8,BS,,,,,,,,,,,,
22-Aug-12,113,A3,B,9,BS,,,,,,,,,,,,
22-Aug-12,113,A3,B,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,B,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,B,12,DO,,,,,,,,,,,,
22-Aug-12,113,A3,C,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,C,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,C,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,C,4,DL,,,,,,,,,,,,
22-Aug-12,113,A3,C,5,DL,,,,,,,,,,,,
22-Aug-12,113,A3,C,6,BS,,,,,,,,,,,,
22-Aug-12,113,A3,C,7,BS,,,,,,,,,,,,
22-Aug-12,113,A3,C,8,BS,,,,,,,,,,,,
22-Aug-12,113,A3,C,9,BS,,,,,,,,,,,,
22-Aug-12,113,A3,C,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,C,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,D,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,D,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,D,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,D,4,DO,,,,,,,,,,,,
22-Aug-12,113,A3,D,5,DL,,,,,,,,,,,,
22-Aug-12,113,A3,D,6,DL,,,,,,,,,,,,
22-Aug-12,113,A3,D,7,BN,,,,,,,,,,,,
22-Aug-12,113,A3,D,8,BN,,,,,,,,,,,,
22-Aug-12,113,A3,D,9,BN,,,,,,,,,,,,
22-Aug-12,113,A3,D,10,BS,,,,,,,,,,,,
22-Aug-12,113,A3,D,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,D,12,DO,,,,,,,,,,,,
22-Aug-12,113,A3,E,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,E,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,E,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,E,4,DL,,,,,,,,,,,,
22-Aug-12,113,A3,E,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,E,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,E,7,BN,,,,,,,,,,,,
22-Aug-12,113,A3,E,8,BN,,,,,,,,,,,,
22-Aug-12,113,A3,E,9,BS,,,,,,,,,,,,
22-Aug-12,113,A3,E,10,BS,,,,,,,,,,,,
22-Aug-12,113,A3,E,11,BS,,,,,,,,,,,,
22-Aug-12,113,A3,F,1,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,F,3,DL,,,,,,,,,,,,
22-Aug-12,113,A3,F,4,DL,,,,,,,,,,,,
22-Aug-12,113,A3,F,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,7,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,8,A,,,,,,,,,,,,
22-Aug-12,113,A3,F,9,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,F,11,BS,,,,,,,,,,,,
22-Aug-12,113,A3,F,12,BS,,,,,,,,,,,,
22-Aug-12,113,A3,G,1,DL,,,,,,,,,,,,
22-Aug-12,113,A3,G,2,DL,,,,,,,,,,,,
22-Aug-12,113,A3,G,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,4,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,7,A,,,,,,,,,,,,
22-Aug-12,113,A3,G,8,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,9,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,G,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,1,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,2,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,4,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,7,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,8,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,9,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,H,12,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,1,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,2,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,4,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,7,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,8,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,9,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,I,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,1,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,2,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,3,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,4,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,5,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,6,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,7,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,8,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,9,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,10,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,11,DO,,,,,,,,,,,,
22-Aug-12,113,A3,J,12,DO,,,,,,,,,,,,
22-Aug-12,113,A3,K,1,DO,,,,,,,,,,,,
22-Aug-12,113,A3,K,2,DO,,,,,,,,,,,,
22-Aug-12,113,A3,K,3,DO,,,,,,,,,,,,
